RA_degrees,Dec_degrees
141.09766666666667,11.751083333333334
141.12400000000002,22.0275
141.28420833333334,1.0959444444444444
141.3913333333333,6.161277777777778
141.46175,36.19777777777777
141.62816666666666,10.22375
142.02645833333332,37.59419444444445
142.11124999999998,18.938027777777776
142.21200000000002,16.805333333333333
142.24124999999998,22.978944444444444
142.56279166666667,17.55927777777778
142.59425000000002,27.169305555555557
142.630125,21.339805555555554
142.738,3.5815277777777776
142.79083333333332,48.70930555555556
142.82383333333334,29.29088888888889
143.01529166666668,0.4649166666666667
143.36170833333335,29.073833333333333
143.39225000000002,6.8035
143.48870833333334,4.976388888888889
143.6783333333333,42.0365
143.85399999999998,50.83938888888889
143.96466666666666,33.81411111111111
144.07608333333334,9.01325
144.37758333333332,17.085638888888887
144.60608333333332,6.832805555555555
144.727125,9.183972222222222
144.90629166666668,26.05088888888889
145.10954166666664,36.43019444444444
145.19554166666666,26.421194444444446
145.28533333333334,45.027499999999996
145.32495833333334,12.464055555555555
145.52466666666666,16.710472222222222
145.54054166666666,10.818472222222223
145.54141666666666,53.955333333333336
145.564,53.81580555555555
145.8045,33.17088888888889
145.82804166666665,3.462138888888889
145.96704166666666,36.42927777777778
145.99591666666666,8.72325
146.29816666666667,50.53736111111111
146.367375,34.03483333333333
146.55312500000002,16.814222222222224
146.60262500000002,16.17791666666667
146.91049999999998,9.252277777777778
146.92637499999998,39.84586111111111
147.13595833333335,42.28172222222222
147.2445,58.50566666666667
147.3719583333333,42.591055555555556
147.52120833333333,58.68991666666666
147.66825,46.52363888888889
147.81245833333335,26.202083333333334
148.01670833333336,39.03275
148.81833333333333,1.3582500000000002
148.941,44.611222222222224
149.3335833333333,26.911583333333333
149.9814583333333,30.682916666666667
150.38591666666667,2.067416666666667
150.46387500000003,50.433388888888885
150.52908333333332,28.08672222222222
150.68575,0.7269722222222222
150.74029166666665,55.26544444444445
150.74699999999999,34.51283333333333
150.87283333333335,36.19569444444444
150.97495833333335,10.135333333333334
151.13520833333334,0.7271111111111112
151.159625,17.098888888888887
151.22775,40.252027777777776
151.32691666666668,23.096527777777776
151.38012500000002,5.635861111111111
151.598875,36.958444444444446
151.65916666666666,47.51094444444445
151.71379166666665,33.6085
151.96720833333336,69.312
152.05016666666666,1.4491944444444445
152.30812500000002,51.82347222222223
152.31045833333334,14.258166666666666
152.39070833333335,30.081555555555557
152.49458333333334,1.0536666666666668
152.52962499999998,3.2455833333333333
153.04504166666666,46.88030555555556
153.2432083333333,19.570083333333333
153.5032083333333,27.020444444444443
153.59479166666665,46.79369444444444
154.2446666666667,27.947583333333334
154.46579166666666,51.23436111111111
154.74375,5.947805555555556
154.78245833333332,26.8015
155.21716666666669,6.5081388888888885
155.66491666666667,62.39575
155.79879166666666,26.717444444444443
156.037,29.338805555555556
156.14066666666668,56.481972222222225
156.2125,23.65833333333333
156.68741666666668,9.726111111111111
156.713125,22.348416666666665
156.84354166666665,32.68947222222222
156.99099999999999,29.287916666666668
157.28495833333332,59.31491666666666
157.421125,2.1036111111111113
157.70125,43.642694444444444
157.956375,43.369
158.17270833333333,39.891333333333336
158.22437499999998,19.025388888888887
158.52579166666666,8.750583333333333
159.90120833333333,45.70527777777778
160.09254166666665,18.602083333333336
160.45683333333335,25.8325
160.66808333333333,5.419083333333334
160.7087083333333,39.90519444444444
160.78529166666667,18.092027777777776
160.817375,57.63213888888889
161.70579166666667,64.21508333333334
161.76533333333333,41.84541666666667
161.96300000000002,14.717611111111111
162.17766666666668,40.5425
162.832125,30.329638888888887
162.92704166666667,38.87847222222222
163.78425,13.91375
163.81891666666667,9.035694444444445
164.27291666666665,7.172611111111111
164.31541666666666,9.898277777777777
164.36741666666666,26.629805555555556
164.528,3.420722222222222
164.63883333333334,8.412888888888888
164.73825,9.561833333333334
164.913875,46.651666666666664
165.07795833333333,11.976277777777778
166.01329166666665,24.091027777777775
166.15608333333333,25.123472222222222
166.16658333333334,13.6655
166.2457083333333,27.719944444444444
166.49191666666667,51.16188888888889
166.53316666666666,49.84861111111111
166.90004166666668,28.06486111111111
166.93829166666666,40.45730555555556
167.04304166666665,14.109944444444444
167.25525,-14.99861111111111
167.811125,10.680722222222222
168.30345833333334,22.18725
168.33670833333332,11.87636111111111
168.70554166666668,42.04805555555556
168.88533333333334,20.056972222222225
169.4788333333333,20.481194444444444
169.62745833333335,6.709305555555556
169.85158333333334,19.12388888888889
170.03395833333335,18.390694444444446
170.14529166666668,55.99366666666667
170.35358333333332,18.839138888888886
171.07225,5.822583333333333
171.54149999999998,30.67702777777778
171.59379166666668,28.05875
171.63045833333334,5.618111111111111
171.68016666666665,22.89397222222222
171.71154166666668,64.94608333333333
171.72854166666667,64.8655
171.76187499999997,19.153527777777775
171.88275,-2.2116944444444444
171.94354166666668,4.250694444444444
171.96995833333332,51.970888888888894
172.007,0.6762777777777778
172.01925,-7.403722222222223
172.25312499999998,51.12833333333333
172.29791666666665,5.342805555555556
172.34854166666665,7.890361111111111
172.45991666666666,0.5624722222222223
172.47370833333332,-7.584972222222222
172.67529166666665,12.556555555555557
172.86058333333335,49.692166666666665
172.87645833333335,-7.2956666666666665
173.44145833333334,-1.011111111111111
173.48550000000003,38.884055555555555
173.536625,61.35930555555556
173.67837500000002,53.33294444444445
173.7735,39.89958333333333
173.91075,47.357416666666666
174.10904166666666,47.71805555555556
174.11166666666668,56.71436111111112
174.75620833333335,11.309055555555556
174.80345833333334,17.64161111111111
175.47345833333333,34.85011111111111
175.79345833333332,42.723333333333336
175.98283333333333,62.99019444444445
176.07125,41.25172222222222
176.17649999999998,4.611638888888889
176.57158333333334,31.391472222222223
176.753625,58.124361111111114
176.81579166666668,7.81325
176.88204166666665,0.6234444444444445
176.93504166666665,56.81813888888889
177.00241666666668,12.476083333333333
177.03087500000004,40.16913888888889
177.55329166666667,16.018166666666666
177.73787500000003,-1.4526666666666666
178.23158333333333,5.893805555555555
178.3935833333333,11.87638888888889
178.45891666666665,35.10016666666667
178.98225,49.00336111111111
179.10625000000002,11.066472222222224
179.33874999999998,32.401444444444444
179.704,14.156194444444445
179.729,23.37627777777778
179.75508333333332,37.427277777777775
179.85316666666665,19.78088888888889
179.87199999999999,64.08383333333333
180.0895,28.57197222222222
180.100375,38.28897222222222
180.13191666666665,3.8341111111111115
180.14279166666668,32.18408333333333
180.63262500000002,6.982277777777778
180.671625,60.722944444444444
180.69191666666669,54.32488888888889
180.74783333333335,-1.1501388888888888
181.12495833333332,17.03388888888889
181.27558333333332,58.07327777777778
181.37275,29.312833333333334
181.51570833333332,25.66572222222222
181.68629166666668,51.01869444444444
181.77912500000002,37.01091666666667
181.798125,44.53666666666666
181.81066666666666,16.68675
182.22233333333332,-0.14647222222222223
182.27912500000002,41.532583333333335
182.31033333333335,28.26636111111111
182.42391666666668,-2.6588055555555554
182.73408333333333,42.29069444444444
183.1355833333333,27.84336111111111
183.18229166666666,0.9561666666666666
183.37520833333332,40.932138888888886
183.72362499999997,62.12858333333333
183.92104166666667,14.242444444444443
183.94166666666666,23.40438888888889
184.0944166666667,6.570694444444444
184.78554166666666,26.249666666666666
184.79025000000001,12.96525
184.93416666666667,22.607861111111113
185.051,17.36947222222222
185.19925,22.117583333333332
185.27425,36.65866666666667
185.44066666666666,45.22833333333333
185.79104166666667,28.124472222222224
185.80579166666666,36.35205555555556
185.8672083333333,35.54775
185.99029166666665,55.03102777777778
186.026,19.824416666666668
186.082625,37.59
186.493125,3.9898333333333333
186.56408333333331,9.500527777777778
187.01554166666665,16.594472222222223
187.12291666666667,20.963055555555556
187.17112500000002,37.32216666666667
187.177625,-0.32263888888888886
187.18304166666667,53.493805555555554
187.39733333333334,9.514694444444444
188.00291666666666,-0.26794444444444443
188.08033333333333,51.82458333333334
188.20512499999998,7.653944444444445
188.59120833333333,21.00588888888889
189.11241666666666,2.9838333333333336
189.54466666666667,6.805361111111111
189.56633333333335,21.945833333333333
189.62475,24.902583333333332
189.77154166666668,27.986833333333333
189.78070833333334,32.95816666666667
189.79954166666667,26.75386111111111
189.81275000000002,12.131472222222223
189.86704166666667,38.92769444444444
189.97183333333334,14.879472222222223
190.04633333333334,29.371194444444445
190.21133333333333,30.998444444444445
190.31175,60.900777777777776
190.32058333333333,5.328361111111111
190.33695833333334,3.4800555555555555
190.49104166666666,55.647638888888885
190.562875,63.93794444444444
190.88341666666665,38.202222222222225
190.994125,18.511861111111113
191.10887499999998,-2.1154444444444445
191.1508333333333,5.219166666666667
191.28291666666667,62.86775
191.36554166666667,45.97858333333333
191.40141666666668,35.59702777777778
191.63370833333335,12.64636111111111
191.69375000000002,28.42286111111111
191.77620833333333,8.58311111111111
191.867875,13.181805555555554
192.02016666666668,59.726194444444445
192.56691666666666,31.037361111111114
192.57458333333332,25.407666666666664
192.90033333333332,5.17725
193.63229166666667,59.51486111111111
193.68070833333334,42.48263888888889
193.7095,61.811749999999996
193.83483333333334,63.22405555555556
194.144875,20.612444444444446
194.262375,47.459361111111114
194.468125,16.705027777777776
194.62295833333334,44.86855555555556
194.7240416666667,24.951472222222222
194.77425,20.693944444444444
194.85404166666666,16.74238888888889
194.97608333333332,36.897333333333336
194.979125,9.446305555555556
195.01770833333333,60.69716666666666
195.58283333333333,62.099722222222226
195.59116666666665,29.387555555555554
195.61466666666666,5.920083333333333
195.70554166666668,55.65880555555555
195.7835,20.26725
195.837125,36.85883333333334
195.84995833333335,9.428777777777777
195.89933333333335,26.37027777777778
196.0745,14.056916666666668
196.28125,11.468666666666667
196.36754166666668,40.94605555555555
196.43895833333335,38.58963888888889
196.775125,14.809611111111112
196.895,15.66025
196.959125,54.10713888888889
197.11029166666665,19.833166666666667
197.2288333333333,-0.46175
197.56812499999998,39.290861111111106
197.60979166666667,9.783416666666666
197.684375,39.37027777777778
198.1155,22.243055555555557
198.229625,47.39244444444444
198.25154166666667,33.692499999999995
198.27333333333334,19.736194444444447
198.76904166666668,14.96411111111111
198.791125,41.42433333333333
198.91629166666667,14.564972222222224
199.16520833333337,12.258111111111111
199.67120833333334,5.907611111111112
199.81816666666668,46.80888888888889
199.83854166666666,2.871916666666667
200.00091666666668,50.590444444444444
200.41679166666665,25.94188888888889
200.44808333333333,16.36191666666667
200.77933333333334,5.346666666666667
200.79062499999998,5.11325
201.01245833333334,19.854000000000003
201.11008333333334,14.839722222222223
201.2065,47.54408333333333
201.29220833333332,34.688222222222215
201.49920833333334,26.56438888888889
201.58795833333335,37.15541666666667
201.73454166666664,28.37686111111111
201.765375,21.134305555555557
201.82424999999998,15.569277777777778
201.86941666666667,27.49775
201.98154166666666,33.58936111111112
202.08279166666668,9.284972222222223
202.16975000000002,0.45466666666666666
202.56708333333333,20.144861111111112
202.642125,-2.4084166666666667
202.75466666666668,14.103638888888888
202.76612500000002,37.37097222222222
202.78816666666668,15.349388888888889
202.848375,48.44011111111111
203.21291666666664,18.112722222222224
203.28729166666668,41.05686111111111
203.50504166666664,31.05538888888889
203.54233333333335,21.08186111111111
203.66083333333333,8.895416666666666
203.741875,34.456833333333336
203.96608333333333,9.189777777777778
204.13579166666665,9.90536111111111
204.18420833333334,15.59838888888889
204.6099583333333,36.48419444444445
204.8180416666667,66.06466666666667
204.98391666666666,22.121055555555557
205.14008333333334,43.13458333333333
205.571,23.688805555555557
205.7565416666667,16.28838888888889
205.94254166666667,46.57344444444445
206.183375,42.59572222222222
206.34366666666668,51.68883333333333
206.47512500000002,32.42725
206.52125000000004,8.616416666666666
206.62912500000002,34.43705555555555
206.76725000000002,16.854861111111113
206.81954166666665,36.94713888888889
206.9395,65.9585
207.28429166666666,19.60077777777778
207.29758333333334,27.673861111111112
207.3495,18.373
207.5985,13.852944444444445
207.62583333333336,25.40661111111111
207.65762500000002,40.49872222222222
207.69241666666667,50.84277777777778
207.73975000000002,5.144694444444445
207.799875,4.5313888888888885
207.80983333333333,19.107583333333334
207.85375,4.155583333333333
207.979875,5.335861111111111
208.2455,41.34747222222222
208.481375,33.477472222222225
208.50183333333334,42.57266666666667
208.68241666666665,-2.444944444444445
208.76174999999998,19.17413888888889
208.89191666666667,2.1976388888888887
208.94679166666666,31.19811111111111
208.956,-2.1533333333333333
209.15070833333334,23.217555555555553
209.19787499999998,37.6625
209.22375,-2.7604166666666665
209.263,23.364416666666667
209.493,54.22652777777778
209.599375,16.02283333333333
209.86666666666665,18.089194444444445
209.95345833333332,54.4145
209.98429166666665,32.870583333333336
210.06379166666667,35.85347222222222
210.10370833333332,7.735944444444445
210.8565416666667,20.474194444444443
210.94679166666666,19.56263888888889
210.958375,21.60402777777778
211.04975,-1.8309444444444445
211.13166666666666,43.91591666666667
211.36291666666668,36.65986111111111
211.59975,27.343333333333334
211.74916666666667,26.701
212.23675,26.962666666666667
212.26908333333336,25.179694444444447
212.46120833333333,35.63305555555556
212.69254166666667,-1.2255833333333335
212.73304166666665,51.56247222222222
212.77279166666665,37.545249999999996
212.79808333333332,61.826
212.86237500000001,37.017472222222224
212.90425000000002,20.418472222222224
212.93587499999998,37.83513888888889
213.04204166666665,48.84191666666667
213.20999999999998,12.398083333333332
213.350625,1.9299166666666665
213.589125,4.524777777777778
213.7463333333333,13.625472222222223
213.79720833333334,42.913222222222224
213.81358333333333,51.69116666666666
214.14704166666667,25.21361111111111
214.184625,13.46375
214.400625,21.500666666666667
214.47608333333335,51.69222222222222
214.57775,13.191666666666666
214.649,13.951138888888888
214.82833333333335,28.395305555555556
214.84095833333333,5.4895555555555555
215.11541666666668,8.920638888888888
215.13316666666668,44.15811111111111
215.24445833333334,29.66338888888889
215.30175,-0.80625
215.46266666666668,45.1275
215.527375,34.163666666666664
215.92941666666667,40.43697222222222
216.29520833333333,9.358638888888889
216.39245833333334,24.34172222222222
216.396375,2.791861111111111
216.76829166666667,28.293277777777778
217.04995833333334,44.57769444444445
217.46579166666666,43.334944444444446
217.48274999999998,6.7146944444444445
217.54783333333333,12.1085
217.75037500000002,13.262527777777779
217.89525,19.11213888888889
218.0905833333333,26.944
218.49491666666668,14.564111111111112
218.85670833333333,57.502472222222224
218.88750000000002,41.096805555555555
219.02579166666666,43.16383333333333
219.03508333333335,36.37577777777778
219.19345833333333,63.53836111111111
219.68124999999998,44.07486111111111
220.27075,-1.640111111111111
220.46208333333334,-0.40675
221.00366666666665,15.551527777777778
221.07175,50.74286111111111
221.11995833333333,2.2418333333333336
221.20166666666665,4.662277777777778
221.22141666666667,41.125972222222224
221.243375,22.36616666666667
221.33170833333335,12.56563888888889
221.81825,15.907166666666667
221.98433333333332,16.01236111111111
222.04595833333335,36.29066666666667
222.15620833333335,19.500333333333334
222.16216666666668,35.590722222222226
222.17416666666668,4.479027777777778
222.189125,3.1831666666666667
222.33754166666668,39.35158333333334
222.347375,-1.2924444444444443
222.432875,17.150277777777777
222.49183333333332,-1.052361111111111
222.729625,19.18777777777778
222.86383333333333,45.58836111111111
222.96383333333333,18.109972222222222
223.121625,-0.6929166666666666
223.20058333333333,25.03513888888889
223.2655,19.05563888888889
223.32841666666667,60.07252777777778
223.36362499999998,30.954
223.39741666666666,52.85344444444445
223.61041666666668,12.643472222222222
223.74895833333335,56.635333333333335
223.77504166666665,0.37752777777777774
223.7775,17.881694444444445
223.80283333333333,61.683638888888886
223.93583333333333,24.297583333333336
223.99891666666667,41.61077777777778
224.0425416666667,22.977083333333333
224.35775,23.69038888888889
224.4045,39.55611111111111
224.41091666666665,50.348888888888894
224.50783333333334,46.38558333333333
224.88937499999997,3.5528055555555556
225.084125,20.61175
225.216,2.448916666666667
225.33883333333335,25.79286111111111
225.41245833333335,29.04727777777778
225.455375,52.64366666666667
225.68262499999997,42.87802777777778
225.69045833333334,-2.4151944444444444
226.12516666666667,56.267694444444444
226.3036666666667,7.474055555555555
226.3792916666667,55.38722222222222
226.64179166666665,13.671333333333333
226.76962500000002,48.48863888888889
226.79604166666667,22.497333333333334
226.8075,59.90072222222222
226.90925000000001,10.769555555555556
226.92233333333334,18.401888888888887
227.46295833333335,26.26875
227.70820833333332,26.359083333333334
227.77220833333334,41.08225
227.93583333333333,38.98630555555555
228.1985,43.61258333333333
228.36491666666666,7.426444444444445
228.39070833333332,41.46319444444445
228.42166666666668,32.92541666666666
228.58616666666666,31.54625
228.7015833333333,5.440361111111112
228.79895833333333,9.850638888888888
228.92883333333336,52.029333333333334
228.98991666666666,1.6287222222222222
229.11995833333336,17.057277777777777
229.2182916666667,16.058833333333332
229.5145416666667,27.600527777777778
229.5619166666667,35.013305555555554
229.60204166666668,34.049194444444446
229.66241666666667,5.305722222222222
229.75791666666666,9.473777777777778
229.79075,25.705027777777776
229.82720833333332,34.862833333333334
230.155,1.6103611111111111
230.20566666666667,7.197861111111111
230.38404166666666,-1.3361944444444445
230.52420833333335,40.12247222222222
230.57829166666667,58.44147222222222
230.84666666666666,2.0358055555555556
230.86108333333334,17.972499999999997
230.96724999999998,46.03788888888889
231.04441666666668,45.61588888888889
231.05754166666668,46.70630555555556
231.1421666666667,44.83227777777778
231.22433333333333,41.784166666666664
231.25195833333333,39.982305555555556
231.26883333333333,32.419805555555556
231.28658333333334,33.83694444444445
231.34725,34.52483333333333
231.356125,45.11847222222222
231.593625,1.5779166666666666
231.87866666666665,58.686
231.95049999999998,20.604722222222225
232.11120833333334,5.751277777777778
232.26241666666664,55.42691666666666
232.42058333333333,23.042
232.61695833333334,32.72277777777778
232.74691666666666,45.200138888888894
232.77762500000003,29.360500000000002
232.7795416666667,52.36680555555556
233.17279166666665,36.271499999999996
233.26595833333334,39.971722222222226
233.68262499999997,24.528972222222222
233.78125,13.09275
233.887125,1.171138888888889
233.978375,10.889916666666666
234.20075,8.828694444444444
234.24291666666667,26.882055555555556
234.310125,13.850222222222222
234.35375000000002,47.618027777777776
234.384125,0.7286111111111111
234.39979166666666,18.929750000000002
234.523,34.735
234.71079166666667,39.099444444444444
234.91091666666668,2.886083333333333
235.05866666666668,17.957194444444443
235.16099999999997,12.266638888888888
235.2000833333333,13.655583333333334
235.26941666666664,27.31688888888889
235.68462499999998,17.266055555555557
235.81841666666665,21.20675
236.10441666666668,34.07938888888889
236.45720833333334,36.165749999999996
236.62295833333334,37.99347222222222
236.929625,36.036027777777775
236.95520833333333,5.780611111111111
237.03841666666668,32.45691666666667
237.1641666666667,29.273027777777777
237.1661666666667,41.2725
237.25104166666665,51.69888888888889
237.715125,26.27027777777778
237.79874999999998,31.593527777777776
238.15425000000002,26.96486111111111
238.15541666666667,29.46625
238.15970833333333,29.21002777777778
238.33433333333332,19.788222222222224
238.33558333333335,27.030916666666666
238.56095833333333,26.676055555555557
238.94641666666666,35.02291666666667
239.27033333333333,22.928194444444447
239.2775,33.52872222222222
239.347625,12.007055555555555
239.3955,27.362722222222224
239.44141666666664,48.03538888888889
239.702125,43.009083333333336
240.16033333333334,36.247638888888886
240.29570833333332,19.306416666666667
240.433375,4.919333333333333
240.69220833333335,8.45525
240.88408333333334,14.494444444444444
240.9630416666667,26.51525
240.98233333333334,19.28838888888889
241.06220833333333,25.569222222222223
241.09616666666665,11.4055
241.24937500000001,35.42069444444444
241.45154166666666,17.786833333333334
241.78737500000003,25.090666666666664
241.81108333333336,33.02925
241.87433333333334,52.318111111111115
242.03012499999997,30.730166666666666
242.12666666666664,12.34002777777778
242.44716666666667,9.703666666666665
242.54354166666667,6.021972222222222
242.75075000000004,33.778277777777774
242.88837500000002,34.31886111111111
243.00491666666665,22.4075
243.10841666666667,28.287750000000003
243.46216666666663,9.445638888888888
243.46695833333334,18.33125
243.53058333333337,7.665305555555556
243.59162500000002,15.268027777777778
243.69650000000004,5.1058055555555555
244.23979166666666,-1.0638611111111111
244.50491666666667,50.996944444444445
244.66120833333332,41.956833333333336
244.700375,14.375944444444444
244.9320833333333,15.229805555555556
245.01895833333333,22.125888888888888
245.09608333333333,11.52513888888889
245.3009166666667,50.83497222222223
245.50574999999998,14.76988888888889
245.646375,22.512333333333334
245.74033333333335,30.71463888888889
246.03575,19.31147222222222
246.37395833333332,23.73563888888889
246.3871666666667,21.768666666666665
246.48279166666666,52.39163888888889
246.52974999999998,10.555055555555557
246.534375,12.470444444444444
246.91370833333335,38.58222222222223
247.34875,45.958194444444445
247.368875,31.419694444444445
247.43208333333334,17.683888888888887
247.49895833333338,23.708027777777776
247.53783333333334,25.13525
247.67429166666668,28.143666666666665
247.687625,0.6736666666666666
247.88641666666663,35.89136111111111
248.14454166666667,25.810222222222222
248.52166666666668,63.46958333333333
248.90049999999997,36.91119444444444
249.2260416666667,11.079333333333333
249.3276666666667,27.67402777777778
249.39358333333334,26.31486111111111
249.64066666666668,22.59433333333333
250.02579166666666,24.141416666666665
251.04504166666666,39.945138888888884
251.82558333333338,12.097472222222223
252.14420833333335,21.18927777777778
252.19937500000003,20.293444444444447
252.748875,33.41286111111111
253.286,20.183583333333335
253.48429166666665,23.552083333333336
253.88395833333334,41.02013888888889
253.98920833333338,20.49713888888889
254.56466666666665,17.737555555555556
254.75958333333335,25.09697222222222
254.77075000000002,25.38211111111111
254.95008333333334,39.211555555555556
254.98320833333332,17.721944444444443
255.5795416666667,35.176249999999996
256.045,22.773444444444443
256.06775,36.42366666666666
256.10641666666663,40.38966666666666
256.477625,28.98322222222222
258.26287499999995,28.98391666666667
258.54883333333333,33.698027777777774
258.7597083333334,31.542055555555557
259.02683333333334,27.882
259.1604166666666,27.827111111111112
260.224625,29.571194444444444
261.1999583333333,25.860472222222224
262.09891666666664,63.75205555555556
262.17995833333333,27.141277777777777
262.28808333333336,59.67633333333333
262.4542916666667,26.79827777777778
264.21062500000005,56.633472222222224
265.7235,25.51486111111111
266.57891666666666,26.37136111111111
279.20891666666665,41.14608333333333
